    -3.78221083,     -1.13590074,     -3.94316508,     -0.03524378,      0.95918143,     32.22982407
    -2.99062490,     -1.40563691,     -3.70346156,     -0.01958964,      0.80752152,     71.75409698
    -3.56276250,     -1.14850855,     -3.91914686,      0.05003266,      0.90906590,    -22.95517921
    -2.69958830,     -1.26172769,     -3.38912851,     -0.06933688,      0.79654354,     18.19706345
    -3.22309232,     -1.07632160,     -3.29695817,     -0.13267219,      0.97759575,      8.11263943
    -2.59715986,     -1.19170833,     -3.53121169,     -0.11161662,      0.73548687,     10.67680073
    -3.36433482,     -0.43951717,     -3.34589946,     -0.21571104,      1.00550985,      2.03752756
    -3.70154977,     -0.58109987,     -3.55571071,     -0.12557747,      1.04101539,      4.62742138
    -3.62034798,     -0.65149719,     -3.37516312,     -0.15521961,      1.07264388,      4.19726086
    -3.16294813,     -0.98496032,     -3.47781769,      0.12777283,      0.90946341,     -7.70868397
    -2.33973312,     -1.00424540,     -3.07714009,      0.07396370,      0.76035964,    -13.57754421
    -3.46506834,     -0.65974867,     -3.25508606,      0.16045071,      1.06450903,     -4.11184645
    -2.88042068,     -0.77054995,     -2.93605562,      0.08651003,      0.98105115,     -8.90705967
    -2.08876562,     -0.91253334,     -2.85395493,      0.00791505,      0.73188454,   -115.29093170
    -4.18679762,     -0.87479591,     -3.83751650,     -0.09375275,      1.09101748,      9.33088303
    -3.64678788,     -1.31476367,     -4.05456340,     -0.14632296,      0.89942801,      8.98535538
    -2.73896933,     -1.46134746,     -3.80829738,     -0.00661669,      0.71921098,    220.85787964
    -4.24178028,     -0.52353728,     -4.07138569,      0.22366634,      1.04185176,     -2.34070659
    -4.10538006,     -0.89422023,     -3.97663877,      0.33405296,      1.03237438,     -2.67688179
    -3.64967537,     -1.27883863,     -3.81219983,     -0.05871589,      0.95736724,     21.78011131
    -2.78380632,     -1.49941158,     -3.91487012,     -0.07542046,      0.71108526,     19.88070297
    -4.17076492,     -0.80873477,     -4.14525596,      0.15394105,      1.00615370,     -5.25353575
    -3.75357985,     -1.35196674,     -4.01850843,      0.01880095,      0.93407291,    -71.90949249
    -3.17373228,     -1.57902694,     -4.19456236,     -0.08264554,      0.75663012,     19.10601616
    -4.25923729,     -0.77711558,     -3.95101014,     -0.19369899,      1.07801223,      4.01197529
    -3.43371487,     -1.27431047,     -3.95115427,      0.05937235,      0.86904091,    -21.46302986
    -4.41946411,     -0.62797338,     -4.06046451,      0.06837337,      1.08841348,     -9.18447208
    -4.41333437,     -0.93879205,     -4.35047479,     -0.13173795,      1.01444888,      7.12620831
    -3.77630448,     -1.41636992,     -4.19957047,     -0.07878067,      0.89921200,     17.97864914
    -4.30102253,     -0.90093857,     -4.17790344,     -0.17501899,      1.02946901,      5.14766216
    -3.62617993,     -1.33302021,     -3.80523887,     -0.09131795,      0.95294410,     14.59757042
    -2.79953361,     -1.47814870,     -3.75769676,     -0.06633381,      0.74501318,     22.28348541
    -4.24092102,     -0.65481472,     -4.05956378,     -0.18269314,      1.04467416,      3.58423281
    -3.92346740,     -0.87058651,     -3.87755241,     -0.06213396,      1.01184118,     14.01144505
    -3.00195432,     -1.28211010,     -3.75390942,      0.00748200,      0.79968745,   -171.35926819
    -2.39821076,     -1.33667159,     -3.40195948,      0.00700010,      0.70494980,   -190.95037842
    -4.39232397,     -1.03694689,     -4.43586489,     -0.00874669,      0.99018437,    118.55302429
    -3.25315499,     -1.52365577,     -4.35607829,     -0.09790484,      0.74680823,     15.56261921
    -3.53669357,     -0.53188902,     -3.04036493,      0.01722498,      1.16324639,    -30.87893295
    -2.99175811,     -0.62184370,     -2.98036358,     -0.00449803,      1.00382316,    138.24801636
    -2.53489137,     -0.81093770,     -2.64822650,      0.08445260,      0.95720345,     -9.60228252
    -1.89332664,     -0.81743723,     -2.44762866,     -0.03058307,      0.77353507,     26.72842407
    -1.53834069,     -0.76669854,     -2.25546088,     -0.01356354,      0.68205154,     56.52641678
    -2.91633177,     -0.44984651,     -2.83316318,      0.12983734,      1.02935541,     -3.46469259
    -2.61338782,     -0.50018984,     -2.51526096,      0.02027818,      1.03901255,    -24.66640854
    -2.32327437,     -0.56836140,     -2.27473323,     -0.00051710,      1.02133918,   1099.13378906
    -2.08562994,     -0.70180833,     -2.22156021,      0.00499642,      0.93881315,   -140.46224976
    -1.80562150,     -0.76092732,     -2.22062866,     -0.00128640,      0.81311274,    591.51501465
    -1.45889437,     -0.79353184,     -2.24862084,      0.00273593,      0.64879519,   -290.04107666
    -2.27187634,     -0.52836025,     -2.24748539,     -0.05662622,      1.01085258,      9.33066463
    -2.20144987,     -0.68579358,     -2.28254418,     -0.01502139,      0.96447200,     45.65445709
    -2.19325256,     -0.89972872,     -2.48663689,     -0.03499459,      0.88201559,     25.71051025
    -2.21873879,     -1.16458130,     -2.98202033,     -0.03998556,      0.74403882,     29.12504578
    -2.79656076,     -0.55230916,     -2.55863460,     -0.10004664,      1.09298956,      5.52051687
    -3.13614845,     -0.85822535,     -3.06218386,     -0.04701585,      1.02415419,     18.25395584
    -2.77391887,     -1.17746639,     -3.36119312,     -0.04852269,      0.82527804,     24.26630592
    -3.81870079,     -0.28662148,     -3.48008367,      0.02983634,      1.09730136,     -9.60645771
    -3.81903982,     -0.36021382,     -3.47919533,     -0.06196525,      1.09767902,      5.81315804
    -3.63415956,     -0.39411294,     -3.30302184,     -0.10717996,      1.10025299,      3.67711401
    -2.41426945,     -0.65843070,     -2.53671070,      0.02540200,      0.95173228,    -25.92042732
    -2.17701054,     -0.73723191,     -2.47014315,     -0.09277527,      0.88132972,      7.94642687
    -1.91223431,     -0.80938154,     -2.52783153,      0.02499283,      0.75647217,    -32.38455200
    -1.80228937,     -0.74648607,     -2.48211008,      0.04511035,      0.72611177,    -16.54799843
    -1.91704118,     -0.24440101,     -1.95640110,      0.37099567,      0.97988147,     -0.65877056
    -1.07491517,     -0.18847573,     -1.06980400,     -0.01447066,      1.00477767,     13.02468014
    -0.87764794,     -0.16827373,     -0.84675087,     -0.05039639,      1.03648901,      3.33900404
    -1.02518642,     -0.21155797,     -0.97716397,     -0.08351726,      1.04914474,      2.53310490
    -1.10319519,     -0.24444194,     -1.11279637,     -0.04824459,      0.99137193,      5.06672239
    -0.99782604,     -0.24107163,     -0.97501846,     -0.07681341,      1.02339196,      3.13840556
    -1.08164239,     -0.28304201,     -1.09723465,     -0.04460715,      0.98578954,      6.34521580
    -1.06472540,     -0.31155649,     -1.09441769,     -0.06639215,      0.97286934,      4.69267082
    -1.12459147,     -0.39045703,     -1.21667586,     -0.03472388,      0.92431474,     11.24462605
    -1.04399168,     -0.39734688,     -1.26696957,     -0.05798898,      0.82400692,      6.85211086
    -1.05486083,     -0.38708943,     -1.29047284,     -0.04237577,      0.81742191,      9.13468838
    -1.46382570,     -0.10744893,     -1.64416185,     -0.15516686,      0.89031732,      0.69247341
    -1.64977384,     -0.14992115,     -1.48408033,      0.00569219,      1.11164725,    -26.33802795
    -1.85282290,     -0.18378569,     -1.70425651,     -0.11125100,      1.08717370,      1.65199125
    -1.70153463,     -0.40885046,     -1.80540449,      0.46164006,      0.94246727,     -0.88564771
    -1.69777930,     -0.47694030,     -1.71288910,      0.08243528,      0.99117875,     -5.78563356
    -1.41626108,     -0.50568891,     -1.63796174,     -0.00739456,      0.86464846,     68.38661194
    -1.01784170,     -0.37251565,     -1.25893683,     -0.01745798,      0.80849302,     21.33784103
    -1.91644216,     -0.32937616,     -1.84306675,     -0.31149983,      1.03981161,      1.05738795
    -1.58882916,     -0.28975198,     -1.68947768,     -0.04997277,      0.94042629,      5.79819775
    -1.64860404,     -0.35464883,     -1.66423036,     -0.01912160,      0.99061048,     18.54702759
    -1.52926886,     -0.42672759,     -1.68594262,     -0.05430491,      0.90707052,      7.85799265
    -1.30934930,     -0.46627504,     -1.87068898,      0.22991287,      0.69992894,     -2.02805114
    -1.16896105,     -0.15532124,     -1.02640404,     -0.10266537,      1.13888979,      1.51288819
    -1.15932202,     -0.15473180,     -1.15685990,     -0.09552508,      1.00212824,      1.61980283
    -1.37883222,     -0.20321146,     -1.31508465,     -0.09850415,      1.04847407,      2.06297350
    -1.37756193,     -0.21444933,     -1.28737292,     -0.08951213,      1.07005656,      2.39575720
    -1.13737166,     -0.18381257,     -1.16915579,     -0.11199684,      0.97281438,      1.64122999
    -0.97047466,     -0.20279065,     -0.91457156,      0.01169645,      1.06112492,    -17.33779526
    -1.00963736,     -0.24883893,     -1.06707284,      0.11456007,      0.94617474,     -2.17212629
    -1.11982274,     -0.33000565,     -1.21950124,      0.04410010,      0.91826290,     -7.48310375
    -1.08136916,     -0.36996678,     -1.22592222,      0.04256408,      0.88208628,     -8.69199467
    -0.99831223,     -0.32605582,     -1.12136095,      0.01614988,      0.89026850,    -20.18936157
    -1.01818907,     -0.40273362,     -1.31187887,     -0.01251693,      0.77613032,     32.17510986
    -0.22331969,     -0.00556900,     -0.95036156,     -0.08837885,      0.23498392,      0.06301285
    -0.98517674,     -0.11055794,     -1.02665112,      0.20318342,      0.95960224,     -0.54412872
    -1.33718133,     -0.19970070,     -1.29600460,      0.05829232,      1.03177202,     -3.42584896
    -1.08385170,     -0.19255528,     -1.23642502,      0.01419865,      0.87660122,    -13.56152439
    -1.31111622,     -0.30606908,     -1.37648211,      0.01932314,      0.95251238,    -15.83950996
    -1.39213490,     -0.41569033,     -1.45763181,     -0.01991797,      0.95506620,     20.87011337
    -1.23384440,     -0.42717165,     -1.44071112,     -0.00076721,      0.85641348,    556.78643799
    -1.05848885,     -0.34003711,     -1.24253319,     -0.01458968,      0.85187972,     23.30668831
    -0.77539843,     -0.26272854,     -0.97164233,     -0.02570252,      0.79802865,     10.22189903
    -1.36075854,     -0.12748641,     -1.11070230,      0.03240201,      1.22513342,     -3.93452215
    -1.55865180,     -0.18726923,     -1.44430690,     -0.02464152,      1.07916939,      7.59974194
    -1.66795373,     -0.20723017,     -1.49102758,     -0.01326094,      1.11866045,     15.62710857
    -1.46341038,     -0.19649734,     -1.35681189,     -0.02092207,      1.07856548,      9.39186859
    -1.14816058,     -0.16557524,     -1.07655968,     -0.05954952,      1.06650901,      2.78046274
    -1.03943086,     -0.16379255,     -0.99016808,     -0.03925921,      1.04975188,      4.17207956
    -1.18658137,     -0.21207324,     -1.11449188,     -0.02760095,      1.06468379,      7.68354988
    -1.26926982,     -0.27037054,     -1.24340647,      0.02410231,      1.02080047,    -11.21761990
    -1.42343807,     -0.39655504,     -1.46031872,     -0.02604152,      0.97474480,     15.22780037
    -1.50184977,     -0.47344571,     -1.70480034,      0.02084223,      0.88095349,    -22.71569061
    -1.44819832,     -0.52467322,     -1.74024428,     -0.05682399,      0.83218110,      9.23330498
    -1.62342656,     -0.56201446,     -1.84579633,     -0.03825816,      0.87952638,     14.69005394
    -1.74548006,     -0.63784558,     -2.07424040,     -0.01894418,      0.84150326,     33.66973495
    -5.13391781,     -1.87606251,     -4.37789465,     -0.20052597,      1.17269099,      9.35570812
    -3.95250487,     -2.00863719,     -4.26175591,     -0.06864587,      0.92743576,     29.26085854
    -8.91188240,     -1.67278504,     -8.72729770,      0.26580838,      1.02115035,     -6.29319954
    -8.72423363,     -1.85347998,     -8.16316747,     -0.10709358,      1.06873155,     17.30710793
    -7.87921429,     -2.92984843,     -9.02394410,     -0.32934690,      0.87314534,      8.89593410
    -5.00202751,     -1.22015262,     -4.98968570,     -0.69496472,      1.00247347,      1.75570452
    -4.22844267,     -0.62794447,     -3.88962714,      0.20758442,      1.08710742,     -3.02500749
    -4.31883097,     -0.78354239,     -3.97406857,     -0.02029046,      1.08675301,     38.61629868
    -4.43756294,     -1.03541183,     -4.13533278,      0.01047483,      1.07308495,    -98.84761047
    -4.26304770,     -1.46330607,     -4.35092534,     -0.04744689,      0.97980255,     30.84093285
    -3.76319218,     -2.08749938,     -4.59440924,     -0.07179338,      0.81908071,     29.07648659
    -4.35239172,     -1.80049384,     -4.74284314,     -0.05300414,      0.91767567,     33.96893311
    -3.42314696,     -2.08005810,     -4.69482996,     -0.12318322,      0.72913122,     16.88588905
    -4.55036449,     -1.72654855,     -4.78367451,     -0.15373871,      0.95122778,     11.23040867
    -3.16670632,     -2.07010293,     -4.70692350,     -0.00006389,      0.67277622,  32402.41601562
    -5.03951359,     -0.68790382,     -4.49159578,      0.06524660,      1.12198734,    -10.54313660
    -4.55460405,     -1.21692157,     -4.49070716,      0.22444574,      1.01422870,     -5.42189598
    -3.68047571,     -1.57563376,     -4.24233813,      0.09334465,      0.86755830,    -16.87974358
    -1.99726439,     -1.23934305,     -2.98233518,     -0.04831330,      0.66969818,     25.65221214
    -4.73101330,     -0.93672383,     -4.72650165,      0.24734652,      1.00095451,     -3.78709102
    -3.83007216,     -1.09002817,     -4.08290349,      0.06689339,      0.93807560,    -16.29500580
    -2.65740585,     -1.03886175,     -3.02109181,     -0.13823009,      0.87961775,      7.51545286
    -2.12950087,     -1.13303936,     -2.80062363,     -0.18424145,      0.76036668,      6.14975214
    -4.29763889,     -0.68174601,     -3.85183341,      0.18849950,      1.11573863,     -3.61669946
    -4.33894157,     -0.95451087,     -4.12733607,      0.25543625,      1.05126929,     -3.73678708
    -3.85453010,     -1.39187765,     -4.05525864,      0.13364751,      0.95050162,    -10.41454315
    -2.89609981,     -1.42149210,     -3.57115341,     -0.05438854,      0.81097043,     26.13587952
    -4.66351891,     -0.62554657,     -4.27276935,     -0.23814121,      1.09145117,      2.62678838
    -4.67392492,     -0.94741476,     -4.50344860,      0.02609482,      1.03785467,    -36.30662537
    -3.84337115,     -1.43951976,     -4.72381029,      0.02589682,      0.81361681,    -55.58675003
    -3.66659522,     -1.44946730,     -4.04052599,     -0.18516894,      0.90745497,      7.82781076
    -2.56412768,      1.07007694,     -1.88314244,      1.70714709,      1.36162174,      0.62682170
    -2.32679224,      1.23445785,     -2.75497115,      0.44597733,      0.84457946,      2.76798344
    -4.83309126,     -1.98115444,     -5.52237521,     -0.41794777,      0.87518340,      4.74019623
    -2.72484517,     -0.51965940,     -1.65992517,     -2.94315982,      1.64154696,      0.17656514
    -2.51610613,      0.37883261,     -2.54936545,     -3.52492242,      0.98695385,     -0.10747261
    -1.35951889,      0.82547027,     -3.22994675,     -2.27290628,      0.42091060,     -0.36317831
   -14.78093529,     -3.33822656,    -14.47490625,     -0.34094601,      1.02114201,      9.79107094
   -10.03056145,     -1.07889664,     -9.88242063,      1.85469695,      1.01499033,     -0.58171046
    -7.30436897,     -3.32438827,     -9.53439763,      0.67197914,      0.76610696,     -4.94715977
    -1.28455424,     -0.14817239,     -1.31606585,      2.97365096,      0.97605622,     -0.04982844
    -1.86726534,     -0.64682066,     -2.74083137,      3.15819181,      0.68127698,     -0.20480727
    -2.09617305,     -1.27843988,     -3.67180967,      1.87620920,      0.57088280,     -0.68139511
    -4.11534023,      0.24935274,     -3.17718945,      3.21376023,      1.29527700,      0.07758909
    -3.62105298,     -1.08004165,     -4.89119230,      3.88552031,      0.74032110,     -0.27796578
    -2.33634925,     -0.21839611,     -2.17916682,      4.70977048,      1.07212961,     -0.04637086
    -3.45425177,     -0.92805552,     -3.41602605,      2.84273658,      1.01119006,     -0.32646555
    -3.42932510,     -1.88698840,     -4.45683892,      0.89354939,      0.76945227,     -2.11178970
    -6.73894024,     -2.54606318,     -7.12577678,     -0.13192009,      0.94571304,     19.30003929
    -3.97559142,     -2.63868523,     -5.36471519,      0.08835579,      0.74106288,    -29.86431694
    -6.10382032,     -2.90360451,     -7.22386317,     -0.15988140,      0.84495240,     18.16098976
    -6.04479074,     -2.77429175,     -6.55478829,      0.14547705,      0.92219472,    -19.07030487
    -9.56046200,     -1.17628479,     -8.62217837,     -1.62786600,      1.10882211,      0.72259307
   -10.22639942,     -1.31967068,     -9.06064880,     -0.33196633,      1.12866080,      3.97531486
   -10.35379791,     -1.94243288,     -9.85202878,     -0.25027015,      1.05093050,      7.76134443
    -9.68683815,     -4.08998966,    -10.74036309,     -0.38267167,      0.90190977,     10.68798637
